05/31/2015,39,88,false,22,65,14,25,78,6,64,43,84,37
12/26/2014,30,42,true,86,63,10,33,19,5,93,30,50,56
05/05/2015,54,92,false,50,38,68,71,86,11,86,90,17,99
01/11/2015,52,30,false,62,49,9,59,6,7,10,9,100,88
06/03/2015,65,27,false,47,47,10,53,53,43,72,99,81,25
12/29/2014,60,46,true,67,62,77,35,58,20,16,88,34,49
04/29/2015,70,19,false,46,86,36,11,71,61,60,33,31,97
11/24/2014,74,18,true,32,31,5,23,48,19,72,46,35,31
12/01/2014,30,41,false,89,82,68,39,88,99,7,51,9,92
07/01/2015,91,45,false,24,11,4,91,94,21,60,29,60,81
02/01/2015,75,38,false,77,78,18,87,50,84,86,75,87,72
04/19/2015,67,49,true,53,56,97,19,31,74,13,10,78,30
11/23/2014,94,5,true,81,79,80,53,87,42,48,31,94,86
11/04/2014,22,18,false,14,13,20,43,41,19,6,72,8,91
12/26/2014,18,20,false,95,56,96,37,69,49,35,12,42,40
07/05/2014,60,61,false,30,17,6,57,53,73,47,91,57,36
08/24/2014,37,63,true,91,16,12,10,87,34,89,64,48,9
12/06/2014,80,82,true,34,97,27,65,75,17,66,32,2,84
10/22/2014,68,32,false,12,29,59,12,48,65,53,90,20,29
11/24/2014,71,15,true,80,100,14,69,61,26,3,69,26,82
12/03/2014,40,61,true,86,99,70,3,76,50,10,11,60,87
04/20/2015,3,34,false,82,96,64,64,58,17,57,78,70,47
04/27/2015,3,44,true,22,18,55,92,1,43,41,28,37,73
06/18/2014,54,14,false,61,21,23,41,47,52,16,66,68,18
11/02/2014,75,8,true,10,68,62,37,55,57,52,70,81,57
11/12/2014,13,44,true,17,40,55,84,31,47,61,25,49,89
05/10/2015,100,12,false,54,51,18,49,67,64,100,32,83,8
10/30/2014,65,72,true,42,57,25,96,23,2,89,71,90,19
05/12/2015,50,86,false,15,13,62,81,5,48,8,45,38,60
01/04/2015,52,90,false,87,61,84,6,60,30,47,78,47,82
06/11/2015,65,78,false,42,38,31,10,95,64,18,93,32,1
03/08/2015,93,39,true,91,22,87,64,18,43,49,55,61,29
02/21/2015,79,24,true,64,81,74,25,81,65,59,67,87,44
11/30/2014,24,66,false,54,40,92,12,5,25,78,26,35,18
07/24/2014,75,7,true,95,49,32,37,46,28,90,9,29,82
09/28/2014,12,38,true,37,100,97,96,13,85,4,8,38,18
11/05/2014,79,98,false,85,95,18,1,61,38,61,10,69,6
02/26/2015,84,62,true,11,29,70,48,80,87,47,86,99,26
11/04/2014,81,60,true,90,81,18,77,38,72,15,30,83,56
06/03/2015,28,66,false,70,92,31,71,91,7,90,71,71,100
08/10/2014,96,12,false,39,66,91,34,83,22,11,89,79,88
02/22/2015,88,22,false,80,39,51,5,36,78,81,42,12,77
12/27/2014,66,40,false,27,63,29,92,87,29,22,6,55,3
06/04/2014,62,63,false,60,93,36,5,40,34,43,59,62,85
03/04/2015,6,49,true,64,46,33,21,8,27,84,73,76,56
01/09/2015,91,39,false,45,16,99,89,98,24,42,36,24,51
11/17/2014,30,36,true,26,84,54,3,74,63,61,51,1,5
09/27/2014,26,35,false,89,15,45,74,35,31,35,76,95,89
03/05/2015,92,18,false,30,96,64,20,24,87,40,20,86,46
06/18/2014,87,74,true,40,25,24,66,59,56,41,58,63,88
09/10/2014,41,41,true,52,23,21,30,81,93,7,67,2,90
06/02/2015,83,98,false,91,89,45,2,79,26,54,17,21,57
02/14/2015,35,96,false,39,30,51,62,8,29,96,71,69,4
04/11/2015,9,44,true,24,74,41,82,69,70,46,59,88,16
09/21/2014,9,41,true,77,34,62,61,38,75,24,43,20,38
07/22/2014,57,27,true,91,22,94,92,45,24,88,1,42,67
11/04/2014,49,4,true,5,79,67,37,26,26,8,53,87,24
12/26/2014,49,92,true,7,52,50,96,100,51,20,9,62,79
08/27/2014,35,2,false,58,37,59,58,91,30,39,34,58,70
04/14/2015,77,98,false,51,50,18,40,39,78,28,99,4,23
08/27/2014,39,85,false,72,40,7,1,58,69,15,28,44,3
05/12/2015,26,13,true,62,70,31,31,57,43,86,30,80,53
08/05/2014,33,58,false,53,17,87,14,28,47,44,98,62,4
06/13/2014,72,18,true,10,49,99,85,55,47,9,67,52,93
12/30/2014,65,84,false,16,7,20,9,55,42,73,39,66,97
06/20/2015,7,44,true,61,87,66,25,80,78,67,21,45,44
06/15/2015,46,85,false,34,42,39,75,26,81,57,51,39,6
06/04/2015,99,85,false,66,27,21,32,50,26,58,37,21,67
09/28/2014,68,28,false,36,15,31,100,71,54,89,57,53,21
02/10/2015,89,78,true,29,57,32,96,27,19,36,92,33,10
01/08/2015,27,2,true,89,4,84,66,85,22,31,7,93,95
09/11/2014,75,84,false,79,96,85,69,11,98,8,67,78,46
10/13/2014,39,84,true,75,79,95,91,74,36,90,63,65,11
08/09/2014,45,16,false,42,17,39,55,12,99,54,93,14,15
05/19/2015,77,100,false,7,14,60,35,35,76,67,51,63,70
03/18/2015,99,54,true,36,57,23,62,82,97,19,77,35,10
04/04/2015,38,76,true,40,32,31,43,92,20,39,82,76,46
09/06/2014,54,25,true,68,90,91,57,72,57,5,58,78,26
08/30/2014,1,48,false,28,83,60,58,90,75,100,83,80,1
12/23/2014,86,100,true,16,63,62,49,3,31,10,77,7,40
05/09/2015,38,59,true,31,53,75,8,33,45,28,23,90,51
08/01/2014,54,70,false,87,49,59,90,71,100,8,76,48,74
05/10/2015,94,7,true,61,16,44,67,21,54,15,80,76,72
01/22/2015,50,68,true,64,73,97,99,12,38,98,90,80,98
01/22/2015,33,91,false,90,33,44,71,96,5,76,58,79,68
11/13/2014,10,89,true,37,77,3,27,37,21,77,27,82,59
03/20/2015,36,22,true,2,60,41,60,89,16,1,97,1,23
07/30/2014,43,60,false,40,44,20,19,46,6,59,98,54,46
09/05/2014,39,21,false,24,82,74,64,29,95,35,87,5,44
12/07/2014,25,46,false,34,96,89,45,2,74,2,49,32,50
05/20/2015,15,98,false,78,16,93,94,85,51,63,17,15,83
11/28/2014,83,48,false,26,94,6,14,46,34,25,38,79,25
06/05/2015,43,78,false,35,33,39,57,89,49,83,55,59,47
05/16/2015,55,31,false,78,4,54,86,37,96,31,64,65,93
07/06/2014,60,44,false,11,34,5,43,71,22,99,95,80,9
10/14/2014,81,40,false,15,94,29,21,39,77,50,85,66,91
01/29/2015,44,13,true,26,38,15,74,68,65,53,93,46,23
09/13/2014,65,52,true,86,25,23,11,18,44,90,87,32,96
02/24/2015,71,6,false,15,41,36,57,13,74,64,60,15,19
08/03/2014,56,66,false,89,42,75,86,74,2,66,36,8,2
01/29/2015,100,26,true,98,30,63,97,47,24,76,71,42,39
02/09/2015,83,3,true,52,94,16,95,29,38,78,20,94,40
07/05/2014,50,21,true,49,52,39,37,61,63,52,25,66,39
03/10/2015,95,37,true,28,70,81,99,4,65,45,85,2,41
06/02/2014,82,25,false,6,25,37,100,91,51,67,50,23,40
06/06/2014,5,29,false,42,76,19,51,99,63,78,73,5,15
05/06/2015,72,25,true,30,84,73,60,16,92,72,25,85,65
04/26/2015,88,63,false,15,91,50,84,33,18,17,43,48,13
10/26/2014,23,93,false,18,73,12,56,26,27,83,41,29,2
02/28/2015,33,74,false,53,88,97,99,94,1,35,18,41,15
10/26/2014,28,87,false,93,64,79,1,63,75,19,91,14,70
04/20/2015,56,26,true,70,32,3,35,22,73,81,80,48,8
10/11/2014,53,94,false,4,20,12,68,77,66,65,96,17,4
06/22/2015,29,26,false,40,58,63,86,9,2,85,21,2,70
07/11/2014,79,83,false,63,68,61,28,83,19,50,25,80,16
01/24/2015,62,86,true,52,61,26,63,98,85,15,14,44,73
06/11/2014,57,44,true,74,75,23,36,58,14,37,15,9,16
08/21/2014,2,34,true,5,51,84,40,89,61,96,55,54,62
11/18/2014,70,70,true,49,21,4,22,69,46,24,88,32,80
06/10/2015,13,12,false,89,93,40,46,40,37,63,33,93,59
04/12/2015,93,68,true,68,91,64,40,18,31,47,52,7,24
06/10/2014,78,96,true,24,97,86,39,54,45,4,59,54,87
07/03/2015,89,78,false,51,25,95,76,20,89,22,20,95,5
07/22/2014,94,95,false,59,46,43,39,4,29,15,96,59,39
01/29/2015,24,37,true,44,73,56,57,94,3,42,49,9,48
07/19/2014,90,7,false,99,75,97,69,82,73,84,33,95,11
04/22/2015,81,100,true,29,73,9,48,24,28,34,88,53,12
11/27/2014,85,60,true,43,56,67,50,41,12,54,41,66,34
07/31/2014,59,63,true,87,43,25,52,99,47,97,46,77,12
12/03/2014,66,67,true,76,76,65,83,35,64,21,60,86,55
02/04/2015,34,13,true,17,2,89,63,27,72,22,13,40,45
02/19/2015,34,93,false,53,36,16,88,88,5,14,93,26,25
01/01/2015,86,100,false,65,95,87,71,33,23,20,17,89,61
11/29/2014,88,77,true,69,17,99,41,68,90,41,45,100,54
02/17/2015,86,27,false,96,24,25,72,14,37,3,6,44,54
07/19/2014,89,25,true,87,91,54,69,27,86,80,80,10,75
11/09/2014,47,73,false,100,23,37,13,69,18,23,65,84,50
09/15/2014,59,39,true,14,93,38,68,7,85,43,3,82,30
03/26/2015,71,18,false,5,79,27,70,49,43,21,80,100,31
08/05/2014,38,43,false,17,71,47,13,5,45,60,98,75,22
06/17/2015,52,92,true,75,62,8,67,13,35,13,34,59,35
06/20/2014,8,69,false,33,38,29,14,22,34,18,49,70,18
02/17/2015,52,72,true,41,94,57,67,91,15,16,98,52,87
10/07/2014,90,41,true,60,4,34,64,60,51,38,34,88,90
06/16/2014,21,22,false,35,15,3,51,34,90,34,82,28,61
12/30/2014,88,2,false,23,70,68,94,69,30,15,41,11,47
07/11/2014,5,47,true,15,1,70,34,16,93,90,79,78,15
09/12/2014,28,56,true,3,22,71,90,41,85,8,99,18,35
08/03/2014,61,12,true,23,94,19,92,35,82,12,96,9,23
01/12/2015,60,93,true,24,70,56,39,20,51,96,62,41,31
04/02/2015,80,95,true,67,14,52,53,88,19,37,11,61,98
08/30/2014,82,91,true,41,8,21,81,62,52,3,49,16,66
12/14/2014,2,71,true,23,79,83,16,86,97,1,93,63,21
03/31/2015,93,16,true,4,90,9,11,16,34,77,1,7,49
07/12/2014,84,49,true,64,16,19,22,60,22,93,80,38,62
09/03/2014,65,55,true,44,33,88,85,5,55,99,8,2,17
05/10/2015,77,36,false,12,64,21,33,93,54,66,65,99,25
09/16/2014,91,86,true,65,1,51,10,5,100,13,19,34,25
10/28/2014,20,19,true,26,35,28,37,84,30,39,100,33,71
04/02/2015,28,71,false,50,34,3,81,58,61,20,27,9,16
05/08/2015,59,30,true,100,88,65,65,81,84,48,83,43,48
06/21/2014,75,85,false,79,70,51,23,77,3,97,48,48,23
05/23/2015,43,29,true,73,70,64,36,71,80,84,60,80,14
06/28/2015,37,50,true,41,81,22,20,90,84,42,62,41,27
12/31/2014,53,69,false,85,90,54,81,85,93,33,94,83,81
06/06/2015,23,88,true,91,66,83,80,55,51,59,26,33,74
11/19/2014,99,42,false,78,55,7,8,56,65,18,16,33,94
06/26/2015,88,1,false,71,74,37,89,20,57,40,86,33,44
07/07/2014,17,36,false,17,2,30,65,74,92,98,70,26,50
04/24/2015,43,44,false,18,96,1,34,70,66,90,88,84,42
09/03/2014,64,57,false,39,75,24,39,39,92,36,69,47,41
10/02/2014,59,78,false,61,69,90,12,43,11,63,67,50,17
12/08/2014,46,11,true,88,95,90,75,89,62,18,40,68,7
01/21/2015,72,87,false,35,20,96,50,62,40,59,56,91,50
06/13/2015,98,64,false,40,99,74,44,85,71,21,37,29,77
01/11/2015,9,72,false,89,59,27,52,8,96,17,85,29,90
10/18/2014,52,6,false,100,96,64,96,17,19,60,37,72,63
05/24/2015,40,24,true,70,92,9,84,72,60,100,93,49,48
08/15/2014,70,10,false,57,10,49,87,83,90,91,36,68,58
02/20/2015,62,8,false,32,83,20,36,6,90,41,52,86,19
11/07/2014,87,42,true,83,19,42,72,70,95,28,54,85,5
09/18/2014,94,81,true,63,50,38,42,35,93,59,64,33,48
04/24/2015,51,22,true,57,8,50,31,46,89,47,75,11,15
08/20/2014,66,62,true,11,18,87,29,36,9,60,41,18,100
10/16/2014,98,16,true,75,19,6,47,31,30,53,13,16,24
11/12/2014,76,87,false,19,75,5,98,98,75,80,86,100,94
01/01/2015,49,39,true,41,4,21,4,29,10,50,51,34,6
05/20/2015,39,76,true,64,45,25,60,91,17,73,40,7,77
08/24/2014,65,15,false,10,19,65,25,89,73,55,65,26,10
04/08/2015,8,94,true,22,72,51,9,73,92,4,15,9,62
12/09/2014,18,82,false,13,91,85,23,2,55,78,82,14,97
08/18/2014,34,59,true,3,100,58,74,87,88,98,24,3,58
07/03/2015,92,100,true,66,16,85,77,52,92,63,70,23,18
05/20/2015,26,57,true,78,48,91,35,53,36,26,23,27,86
01/15/2015,92,30,false,10,79,47,9,41,98,28,97,53,48
10/24/2014,3,76,false,51,68,47,91,87,10,26,65,49,7
09/07/2014,98,73,true,63,25,98,36,46,56,36,46,97,77
11/22/2014,56,74,false,81,51,39,39,10,7,33,58,11,38
05/22/2015,34,44,true,48,1,68,36,26,24,28,92,14,76
04/17/2015,12,34,true,88,66,8,72,83,86,67,73,54,58
02/15/2015,81,72,true,42,6,77,34,31,64,67,4,7,51
01/08/2015,83,10,true,58,69,46,13,49,22,60,55,91,21
01/02/2015,84,30,false,6,30,69,85,7,95,31,83,14,37
09/28/2014,38,71,true,4,12,61,65,98,16,84,38,39,14
04/17/2015,88,20,false,67,25,37,7,44,62,75,100,67,65
10/20/2014,37,49,true,29,25,60,1,74,97,80,49,29,35
06/19/2015,36,63,true,41,70,10,58,16,45,64,32,14,36
07/11/2014,73,31,false,51,39,21,39,3,66,22,64,65,54
02/02/2015,58,81,false,54,5,77,82,44,78,87,19,90,32
07/23/2014,80,66,true,60,18,63,44,83,52,64,66,10,87
08/03/2014,99,33,false,49,35,17,84,99,2,40,6,98,10
11/10/2014,20,36,false,92,57,15,44,61,36,85,57,60,90
10/22/2014,36,91,true,11,4,5,90,62,29,30,67,40,82
03/02/2015,54,27,true,84,59,83,46,20,32,48,94,38,60
03/30/2015,94,64,false,67,83,62,69,30,70,1,12,90,47
06/06/2014,14,50,true,32,4,72,67,73,9,13,5,52,67
06/30/2014,21,78,false,49,83,36,47,78,84,41,65,8,26
04/10/2015,67,89,false,32,69,92,35,3,67,4,94,51,80
04/10/2015,82,7,true,68,2,100,92,60,66,88,13,74,12
10/11/2014,52,80,false,5,94,10,70,65,87,72,15,35,84
06/05/2014,32,97,true,57,72,45,23,28,41,100,47,79,46
09/26/2014,77,19,true,29,37,50,72,44,17,74,54,27,36
06/18/2015,57,32,false,98,42,8,22,65,85,12,61,57,23
10/16/2014,68,89,true,47,89,78,83,79,63,66,37,94,35
03/29/2015,40,28,false,36,56,43,40,47,72,68,7,98,41
08/01/2014,42,73,false,93,55,44,67,7,11,48,74,100,99
10/10/2014,74,26,true,87,44,26,35,3,45,11,18,26,21
01/08/2015,73,62,true,38,11,9,25,60,98,30,5,92,6
10/28/2014,45,64,true,27,54,44,98,80,84,23,23,28,16
01/18/2015,63,2,false,55,17,8,69,84,20,78,74,76,1
12/13/2014,1,25,true,54,66,28,21,45,82,39,45,63,100
04/21/2015,91,26,false,32,22,79,98,80,44,28,48,94,64
07/21/2014,16,63,false,74,29,67,33,46,26,18,70,43,1
04/09/2015,80,58,true,96,74,54,87,79,11,55,9,83,24
07/18/2014,16,94,true,62,45,54,80,30,83,60,40,68,84
06/13/2015,8,90,false,8,36,89,99,19,91,80,82,1,72
06/12/2015,40,16,true,90,74,89,68,10,28,49,59,95,56
10/23/2014,85,54,false,60,18,68,41,97,20,53,56,73,29
10/20/2014,52,23,false,30,92,14,87,99,37,68,84,17,50
06/12/2015,17,48,true,18,43,56,36,33,54,92,28,99,9
03/12/2015,27,80,true,72,29,19,80,60,4,10,90,37,77
03/05/2015,76,87,true,25,95,68,52,18,10,68,63,41,65
11/24/2014,60,7,true,23,7,92,18,33,30,93,58,95,52
03/27/2015,64,99,true,79,24,83,54,43,54,65,17,64,59
07/12/2014,96,54,false,6,64,26,53,87,72,47,66,23,81
06/20/2015,69,30,false,20,27,43,74,24,23,40,4,92,16
03/22/2015,45,30,true,90,89,95,3,10,95,4,96,1,71
07/26/2014,36,50,false,80,72,10,78,61,36,41,63,24,100
01/03/2015,65,54,false,69,52,29,8,33,32,93,26,16,19
06/28/2015,30,73,true,91,39,46,29,15,30,33,12,5,58
03/11/2015,22,41,false,77,84,9,3,36,89,54,5,17,66
05/12/2015,78,18,true,37,96,48,11,3,20,66,27,49,18
10/04/2014,45,42,true,74,20,55,23,53,56,5,81,12,53
12/02/2014,76,42,true,33,34,5,71,38,92,87,56,2,100
12/05/2014,69,90,false,76,48,34,30,61,56,85,89,40,40
05/01/2015,77,23,false,22,96,17,35,63,13,45,32,82,3
01/28/2015,69,97,false,41,17,10,6,17,82,30,63,98,59
03/14/2015,77,2,true,82,67,72,49,82,41,8,52,56,24
09/17/2014,17,8,true,86,50,2,20,60,30,25,12,93,84
04/20/2015,93,5,true,15,54,64,35,49,87,28,34,47,27
07/23/2014,100,78,false,39,68,95,76,26,47,94,36,64,19
06/14/2014,29,92,false,82,17,82,53,76,54,97,84,57,23
08/06/2014,27,70,true,83,18,55,82,80,93,32,33,32,85
03/13/2015,43,20,true,7,99,93,85,3,90,78,71,35,76
05/07/2015,10,15,true,41,43,45,33,33,68,20,85,87,32
10/23/2014,25,20,false,92,67,80,73,56,22,46,89,71,4
08/24/2014,15,30,false,80,52,17,96,51,71,75,62,49,51
10/13/2014,84,67,true,64,24,5,89,33,53,61,6,12,45
10/22/2014,94,3,false,82,79,12,67,32,72,19,23,20,22
07/10/2014,19,41,true,45,10,9,44,87,40,27,69,11,56
03/25/2015,24,96,true,49,75,97,31,93,98,26,9,91,28
09/04/2014,33,62,true,11,21,21,39,57,83,19,2,91,26
09/05/2014,33,57,false,59,11,33,49,9,94,11,15,40,53
01/06/2015,13,12,false,5,29,58,61,56,80,42,89,10,99
10/05/2014,87,25,true,60,79,26,75,11,90,57,74,23,56
11/21/2014,36,27,false,6,27,34,86,76,97,19,73,43,34
09/01/2014,5,62,false,36,3,93,75,99,13,74,19,14,62
11/16/2014,24,85,true,85,10,83,9,24,90,81,49,24,34
02/26/2015,9,34,false,27,32,85,29,30,63,45,100,64,71
06/22/2014,43,98,true,63,36,59,14,87,8,60,53,83,71
06/12/2015,65,86,false,30,93,98,89,13,100,23,81,12,87
06/14/2015,47,55,false,53,29,63,8,72,20,18,22,33,68
06/06/2015,25,53,false,36,48,48,67,60,85,26,86,47,21
06/14/2014,22,40,false,95,41,23,66,74,8,9,77,86,95
06/20/2014,14,58,true,78,90,45,2,47,69,19,49,82,30
06/19/2014,69,92,true,42,45,27,35,95,43,69,20,2,92
08/16/2014,60,63,false,64,16,81,66,8,10,46,77,2,22
09/29/2014,11,97,true,6,67,82,7,94,95,19,99,45,65
04/20/2015,57,70,true,82,70,100,73,98,1,92,63,52,59
05/22/2015,16,79,true,31,82,71,59,11,66,77,84,8,76
10/15/2014,92,100,true,27,67,84,37,18,84,43,82,77,90
08/01/2014,36,97,false,59,22,23,45,48,32,97,95,38,63
03/25/2015,24,80,true,62,59,72,76,59,45,9,61,54,81
11/20/2014,29,10,true,22,84,10,20,14,38,19,36,32,65
10/23/2014,54,38,true,65,71,33,35,45,7,67,98,23,62
01/27/2015,41,85,false,72,90,82,48,88,64,84,80,4,70
12/28/2014,12,8,true,22,59,64,74,1,75,78,31,99,22
07/23/2014,37,10,true,28,92,40,88,79,41,7,65,34,48
06/29/2014,31,96,false,10,28,23,24,39,19,93,86,89,10
05/06/2015,88,62,false,75,63,82,40,2,49,71,66,22,98
06/16/2015,53,45,true,5,54,54,68,12,68,20,36,91,25
12/10/2014,75,40,true,44,16,82,16,35,89,19,91,64,52
02/12/2015,90,67,false,82,58,33,54,41,94,14,60,96,64
04/06/2015,36,72,false,2,40,41,45,63,24,74,100,62,28
07/03/2014,15,100,false,32,38,28,26,59,43,30,69,79,12
06/22/2014,13,67,true,20,70,31,70,93,76,59,1,70,75
07/04/2014,23,32,true,31,95,61,68,75,64,57,1,50,84
09/04/2014,39,31,false,37,60,90,12,5,44,22,9,93,57
07/28/2014,68,92,false,68,99,66,15,17,85,95,56,14,49
07/17/2014,61,62,false,88,90,54,41,32,51,7,98,32,55
12/06/2014,47,48,false,46,78,67,68,70,83,94,91,56,57
12/08/2014,63,75,false,97,34,71,52,32,85,40,32,59,66
12/05/2014,9,46,false,73,22,70,9,38,16,20,77,21,2
12/22/2014,58,36,false,77,97,82,19,72,81,38,99,58,59
10/29/2014,17,23,true,79,82,39,10,35,70,37,72,30,81
06/11/2014,58,48,true,58,28,30,82,100,38,95,92,14,72
09/25/2014,11,88,true,46,26,74,36,14,11,89,83,98,13
09/21/2014,85,70,false,94,59,39,86,9,58,45,61,2,12
10/24/2014,81,77,false,97,55,99,95,87,75,30,81,57,86
08/14/2014,93,87,false,4,29,90,45,31,19,70,8,83,87
07/14/2014,56,96,false,95,22,82,2,94,68,93,45,32,23
11/21/2014,27,45,true,53,98,97,1,29,70,76,91,84,48
04/07/2015,85,2,false,35,60,78,1,96,85,18,67,22,39
03/23/2015,50,75,true,91,65,61,98,79,5,45,51,43,81
10/05/2014,78,2,false,76,67,38,97,2,90,64,41,65,38
07/15/2014,67,66,true,91,42,100,22,35,14,58,89,67,52
01/25/2015,63,46,true,53,25,48,32,71,99,54,86,31,62
03/18/2015,66,97,false,68,81,35,54,59,4,99,27,61,76
05/20/2015,91,22,true,41,45,20,7,23,95,30,51,39,9
05/03/2015,60,9,true,25,75,50,11,32,63,18,33,57,82
05/06/2015,63,65,true,55,64,8,37,47,62,51,72,28,40
10/08/2014,100,89,true,75,25,32,33,88,5,8,8,2,25
10/01/2014,82,98,false,57,20,42,33,36,70,24,56,65,4
05/30/2015,32,37,true,48,33,53,60,23,45,60,10,58,85
06/29/2014,65,76,false,17,95,97,7,1,95,81,70,54,96
06/12/2014,38,38,true,64,43,5,77,58,80,61,9,57,11
06/25/2014,89,79,true,22,18,29,75,29,88,38,80,8,57
12/30/2014,84,22,true,91,26,33,82,94,19,36,19,69,47
09/26/2014,30,49,false,100,47,40,92,76,62,74,66,61,41
08/23/2014,32,8,false,100,99,15,87,28,43,21,75,45,29
10/04/2014,87,18,false,85,88,63,94,91,97,68,24,29,24
02/05/2015,10,4,false,46,56,64,25,24,33,81,27,20,63
06/29/2015,81,2,true,63,99,80,68,18,53,26,93,98,47
08/25/2014,92,51,true,75,6,51,52,10,34,87,16,59,71
10/23/2014,94,76,false,37,63,84,43,8,8,32,17,23,67
08/01/2014,41,40,true,22,72,46,83,66,49,99,44,34,3
03/26/2015,90,47,false,20,76,96,100,80,79,60,77,54,38
11/19/2014,86,48,false,93,47,60,66,84,14,100,22,13,85
09/30/2014,8,44,true,89,46,42,74,51,70,97,29,87,100
12/29/2014,55,6,true,90,77,12,24,70,53,59,84,86,94
07/14/2014,91,2,true,6,74,100,77,43,87,70,12,38,14
01/22/2015,65,70,false,70,80,49,72,62,64,88,44,77,4
11/28/2014,22,64,false,15,19,67,1,79,34,65,42,80,40
05/08/2015,57,93,true,27,24,78,54,94,66,39,64,52,10
10/28/2014,6,19,false,33,90,92,55,91,73,57,60,48,88
09/30/2014,40,48,true,74,65,62,97,13,92,58,20,96,62
05/10/2015,70,76,false,65,43,50,33,90,84,76,1,35,100
08/13/2014,40,99,false,56,28,34,71,31,11,12,7,24,72
06/07/2015,67,2,true,86,68,93,51,99,44,45,61,67,83
01/27/2015,65,25,true,42,21,22,96,29,62,33,10,31,48
07/28/2014,15,22,false,91,15,69,12,52,7,89,56,66,40
06/07/2015,60,31,true,86,48,15,64,94,89,8,8,87,26
08/01/2014,6,55,false,72,33,16,98,96,1,70,71,90,74
06/28/2014,62,67,false,58,95,25,49,36,44,14,29,20,9
11/22/2014,43,36,true,16,61,81,60,49,35,89,70,36,74
06/27/2015,42,32,false,88,12,18,10,57,98,51,55,16,13
06/05/2015,77,81,true,12,55,62,5,16,92,74,93,24,92
09/18/2014,26,27,false,76,96,40,79,42,48,19,82,49,82
06/30/2015,82,37,true,31,33,75,78,3,13,14,58,17,35
03/01/2015,18,90,true,16,43,33,11,69,67,68,11,31,18
06/14/2014,99,1,true,5,55,98,18,88,84,29,22,9,36
03/26/2015,81,75,true,44,19,15,2,11,76,72,42,73,92
02/22/2015,22,70,false,56,48,86,19,43,55,52,58,11,4
06/21/2014,45,100,false,39,75,27,20,17,60,43,65,29,22
01/20/2015,78,45,true,84,15,87,56,10,93,57,25,41,6
03/08/2015,23,74,true,15,78,83,100,99,94,8,48,83,91
01/04/2015,69,47,true,31,40,30,30,33,1,57,18,88,42
07/02/2014,62,55,false,87,90,82,47,36,28,26,3,55,8
06/03/2014,52,10,false,33,97,1,16,63,4,15,10,11,42
11/05/2014,67,72,false,59,71,29,5,80,27,30,60,41,76
10/12/2014,38,73,false,37,13,35,10,71,57,81,17,81,12
04/26/2015,14,17,true,29,17,37,23,55,38,72,66,79,76
04/08/2015,48,61,false,39,97,72,1,9,87,27,97,62,2
07/06/2014,67,39,false,52,45,36,49,19,59,95,72,61,10
08/29/2014,81,66,true,52,36,47,20,55,28,21,38,60,98
04/15/2015,6,25,false,49,75,80,49,21,17,11,10,76,43
02/08/2015,1,76,true,93,62,3,41,37,72,81,36,36,34
11/10/2014,17,83,false,88,100,89,44,35,12,44,21,20,15
11/29/2014,68,96,false,100,16,48,1,29,83,23,30,55,55
11/05/2014,50,68,false,22,22,21,43,23,48,32,33,60,34
03/31/2015,29,35,false,39,63,32,60,54,44,14,1,16,80
10/09/2014,15,81,false,80,1,21,89,1,41,23,17,22,43
04/09/2015,53,8,false,25,28,90,57,73,93,62,79,20,5
06/18/2014,55,70,false,14,33,96,79,91,89,55,82,66,33
01/27/2015,83,1,false,75,24,64,94,80,2,18,76,100,79
11/12/2014,82,96,true,90,84,39,47,85,81,73,81,24,72
10/04/2014,20,63,true,37,87,58,49,57,56,39,54,96,3
06/01/2014,88,49,false,94,64,95,2,32,84,57,9,2,92
06/28/2015,39,11,false,90,30,86,83,57,19,44,51,16,99
06/22/2014,27,65,false,91,37,28,91,94,5,43,55,98,65
11/06/2014,37,82,true,62,39,77,55,54,100,73,59,1,28
06/03/2014,24,1,false,7,7,37,88,5,97,72,62,90,31
02/10/2015,58,33,false,6,76,76,62,11,31,15,4,24,23
10/04/2014,63,8,false,62,86,95,42,82,77,16,91,37,6
12/31/2014,98,11,true,46,17,56,54,95,25,41,59,32,46
02/15/2015,80,36,false,84,57,42,12,63,49,31,59,83,84
03/04/2015,36,88,true,16,63,74,47,29,84,99,21,63,26
03/07/2015,61,89,false,42,55,3,54,13,56,44,94,93,4
10/19/2014,76,82,true,56,18,50,64,84,64,99,28,39,75
06/14/2014,71,97,false,93,2,9,55,45,11,62,27,40,96
07/19/2014,50,27,true,57,98,85,20,54,70,60,89,25,18
12/25/2014,75,69,true,59,23,67,16,60,6,47,10,49,67
06/07/2014,10,59,true,9,71,80,22,2,66,49,34,77,63
04/22/2015,11,33,false,97,71,58,81,10,51,10,2,30,55
11/21/2014,37,42,false,15,51,17,47,56,65,5,93,32,61
05/24/2015,2,74,false,22,48,58,100,42,94,43,87,62,66
07/13/2014,7,11,false,98,17,34,71,99,20,39,34,69,60
08/31/2014,41,86,false,15,33,42,43,45,7,13,94,79,69
06/04/2015,95,82,true,97,3,39,45,52,54,52,25,23,19
06/23/2015,91,2,false,23,49,100,9,20,27,17,54,76,67
05/17/2015,49,21,false,33,44,79,41,8,24,54,85,86,45
06/15/2015,14,33,false,67,28,1,33,29,2,30,80,10,52
10/28/2014,89,83,false,17,23,23,55,17,31,82,91,3,76
04/01/2015,65,80,false,91,29,32,29,50,27,42,65,94,86
